"区市町村
コード",区市町村,施設名,所在地住所,緯度,経度,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,その他,"エレベーター有/
避難スペースが１階",スロープ等,点字ブロック,車椅子使用者対応トイレ,"その他
（具体的に）"
132144,国分寺市,恋ヶ窪公民館,国分寺市西恋ヶ窪4-12-8,35.70775,139.46425,1,1,,1,,1,1,,,,,,○,ベビーシート付トイレ・自動ドア
132144,国分寺市,ひかりプラザ,国分寺市光町1-46-8,35.70249,139.44457,1,1,,1,,1,1,,,○,○,,○,ベビーシート付トイレ・自動ドア
132144,国分寺市,いずみプラザ,国分寺市泉町2-3-8,35.69636,139.46864,1,1,,1,,1,1,,,○,,,○,ベビーシート・自動ドア
132152,国立市,一橋大学構内,国立市中2-1、国立市東2-4,35.693299,139.44286,,,,1,,1,,,,,,,,
132152,国立市,中央郵政研修センター,国立市西2-18-4,35.69124,139.432659,,,,1,,1,,,,,,,,
132152,国立市,谷保第三公園周辺,国立市富士見台2-34,35.685587,139.443788,,,,1,,1,,,,,,,,
132152,国立市,東京女子体育大学構内,国立市富士見台4-30-1,35.688876,139.427262,,,,1,,1,,,,,,,,
132152,国立市,多摩川河川敷公園,国立市谷保9543,35.679315,139.422433,,,,1,,1,,,,,,,,
132152,国立市,国立高等学校,国立市東4-25-1,35.688347,139.447688,1,,,,,,1,,,,,,,
132152,国立市,第五商業高等学校,国立市中3-4,35.689084,139.439922,1,,,,,,1,,,,○,,○,
132187,福生市,福生第一小学校,福生市福生1055,35.742223,139.32559,1,1,,1,,,,,,,○,,○,
132187,福生市,福生第二小学校,福生市熊川623,35.724195,139.336336,1,1,,1,,,,,,,○,,○,
132187,福生市,福生第三小学校,福生市牛浜162,35.736062,139.335502,1,1,,1,,,,,,○,○,,○,
132187,福生市,福生第四小学校,福生市福生1290,35.745247,139.32212,1,1,,1,,,,,,,○,,○,
132187,福生市,福生第五小学校,福生市南田園1-2-2,35.721016,139.331929,,,,1,,,,,,,○,,○,
132187,福生市,福生第六小学校,福生市加美平1-9-1,35.748852,139.327563,1,1,,1,,,,,,,○,,○,
132187,福生市,福生第七小学校,福生市北田園1-1-1,35.732166,139.327719,,,,1,,,,,,,○,,○,
132187,福生市,福生第一中学校,福生市熊川845,35.730896,139.337411,1,1,,1,,,,,,○,○,,○,
132187,福生市,福生第二中学校,福生市加美平1-22-1,35.751876,139.326788,1,1,,1,,,,,,○,○,,○,
132187,福生市,福生第三中学校,福生市南田園3-1-1,35.729276,139.331598,,,,1,,,,,,○,○,,○,
132187,福生市,都立福生高等学校,福生市北田園2-11-3,35.736712,139.322146,,1,,1,,,,,,○,,,○,
132187,福生市,都立多摩工業高等学校,福生市熊川215,35.716012,139.338746,1,1,,1,,,,,,○,,,○,
132187,福生市,加美平公園,福生市加美平1-21,35.750755,139.327165,1,1,,1,,,,,,,,,,
132187,福生市,もくせい公園,福生市福生2148-1,35.743367,139.330499,1,1,,1,,,,,,,,,,
132187,福生市,わらつけ公園,福生市福生2151-12,35.743814,139.336704,1,1,,1,,,,,,,,,,
132187,福生市,福生公園,福生市牛浜163,35.733751,139.337104,1,1,,1,,,,,,,,,,
132187,福生市,福東公園,福生市熊川1620,35.723233,139.349437,1,1,,1,,,,,,,,,,
132187,福生市,明神下公園,福生市南田園1-12-1,35.724016,139.330474,,1,,1,,,,,,,,,,
132187,福生市,睦公園,福生市熊川422-1,35.720249,139.338648,1,1,,1,,,,,,,,,,
132187,福生市,牛一公園,福生市牛浜59-2,35.734841,139.331141,1,1,,1,,,,,,,,,,
132187,福生市,ひふみ公園,福生市本町25-4,35.739395,139.329357,1,1,,1,,,,,,,,,,
132187,福生市,原ヶ谷戸児童公園,福生市福生2250-11,35.741564,139.334448,1,1,,1,,,,,,,,,,
132187,福生市,フレンドシップパーク,福生市福生2351-11,35.739014,139.338292,1,1,,1,,,,,,,,,,
132187,福生市,熊牛公園,福生市熊川929-5,35.731954,139.335119,1,1,,1,,,,,,,,,,
132187,福生市,武蔵野台東公園,福生市武蔵野台1-14,35.747086,139.332904,1,1,,1,,,,,,,,,,
132187,福生市,福東少年野球場,福生市熊川1608,35.722895,139.35089,1,1,,1,,,,,,,,,,
132187,福生市,福栄ミレニアムパーク,福生市熊川1143-1,35.730527,139.340548,1,1,,1,,,,,,,,,,
132187,福生市,福東トモダチ公園,福生市熊川1573-1,35.725253,139.351761,1,1,,1,,,,,,,,,,
132187,福生市,玉川上水緑地日光橋公園,福生市熊川1386-1,35.723492,139.343048,1,1,,1,,,,,,,,,,
132187,福生市,みずくらいど公園,福生市熊川1359-1,35.723492,139.343048,1,1,,1,,,,,,,,,,
132187,福生市,多摩川緑地福生南公園,福生市南田園1-1-1,35.719761,139.3309,,,,1,,1,,,,,,,,
132187,福生市,多摩川緑地福生柳山公園,福生市北田園2-8-2,35.738942,139.319397,,1,,1,,1,,,,,,,,
132187,福生市,多摩川緑地福生かに坂公園,福生市福生1185-15,35.744247,139.317982,,,,1,,1,,,,,,,,
132187,福生市,多摩川中央公園,福生市北田園1先,35.728024,139.327591,,1,,1,,1,,,,,,,,
132195,狛江市,狛江第一小学校,狛江市和泉本町1-37-1,35.637189,139.577902,1,1,,1,,,1,,,○,○,○,○,
132195,狛江市,狛江第三小学校,狛江市猪方1-11-1,35.628102,139.585055,1,1,,1,,,1,,,○,○,○,○,
132195,狛江市,狛江第五小学校,狛江市東野川1-35-13,35.643888,139.581807,1,1,,1,,,1,,,,○,,○,
132195,狛江市,狛江第六小学校,狛江市駒井町1-21-1,35.624583,139.585205,1,1,,1,,,1,,,,○,,○,
132195,狛江市,和泉小学校,狛江市中和泉3-33-1,35.63472,139.56832,1,1,,1,,,1,,,○,○,○,○,自動ドア
132195,狛江市,緑野小学校,狛江市和泉本町4-3-1,35.641699,139.57103,1,1,,1,,,1,,,○,○,○,○,
132195,狛江市,狛江第一中学校,狛江市和泉本町2-15-1,35.641124,139.577799,1,1,,1,,,1,,,○,○,○,○,
132195,狛江市,狛江第二中学校,狛江市猪方2-7-1,35.627224,139.583269,1,1,,1,,,1,,,○,○,○,○,自動ドア
132195,狛江市,狛江第三中学校,狛江市元和泉1-23-1,35.629951,139.574522,1,1,,1,,,1,,,○,○,○,○,
132195,狛江市,狛江第四中学校,狛江市東野川4-1-1,35.645468,139.582145,1,1,,1,,,1,,,○,○,○,○,
132195,狛江市,市民グランド,狛江市和泉本町2-15-2,35.640441,139.579224,,1,,1,,,,,,,,,○,
132195,狛江市,西和泉グランド,狛江市西和泉1-16-1,35.639091,139.565356,,1,,1,,,,,,,,,,
132195,狛江市,前原公園,狛江市西野川3-11-1,35.644846,139.570077,,1,,1,,,,,,,,,○,
132195,狛江市,都営団地（公園）,狛江市和泉本町4-7,35.643785,139.570411,,1,,1,,,,,,,○,,,
132195,狛江市,多摩川住宅（公園）,狛江市西和泉1・2丁目,35.63723,139.563672,,1,,1,,,,,,,,,,
132195,狛江市,上和泉地域センター,狛江市和泉本町4-7-51,35.645229,139.567988,1,1,,,,,1,,,○,○,○,○,自動ドア・オストメイト設備・補聴設備
132195,狛江市,都立狛江高等学校,狛江市元和泉3-9-1,35.627432,139.570562,,1,,1,,,1,,,,○,,○,
132195,狛江市,多摩川左岸一帯,狛江市元和泉3丁目～駒井町3丁目,35.624419,139.572589,,1,,1,,,,,,,○,,,
132195,狛江市,西河原公園,狛江市元和泉2-38-1,35.632729,139.567065,,1,,1,,,,,,,○,○,○,
132195,狛江市,防衛省共済組合狛江スポーツセンター,狛江市元和泉2-30,35.63229,139.568484,,1,,1,,,,,,,,,,
132195,狛江市,狛江こだま幼稚園,狛江市中和泉3-14-8,35.637592,139.568672,,1,,1,,,,,,○,○,,○,
132195,狛江市,狛江みずほ幼稚園,狛江市岩戸南4-14-1,35.626521,139.590249,,1,,1,,,,,,○,○,,,授乳室・オストメイト設備・大型ベッド・ベビーベッド
132195,狛江市,子鹿幼稚園,狛江市東野川3-17-1,35.646101,139.584612,,1,,1,,,,,,○,○,,○,
132195,狛江市,中央公民館,狛江市和泉本町1-1-5,35.635065,139.578162,1,1,,,,,1,,,○,○,○,○,
132195,狛江市,ユニディ狛江店（駐車場）,狛江市和泉本町4-6-3,35.643294,139.570692,1,1,,1,,,1,,,,,,,
132195,狛江市,ニトリ狛江ショッピングセンター（駐車場）,狛江市岩戸南2-4-3,35.632608,139.5877,1,1,,1,,,1,,,,,,,
132209,東大和市,上仲原公園,東大和市向原1-1,35.741848,139.443636,,,,1,,1,,,,,,,,
132209,東大和市,桜が丘市民広場,東大和市桜が丘2-142-2,35.735587,139.426027,,,,1,,1,,,,,,,,
132209,東大和市,東大和南公園,東大和市桜が丘2-106-2,35.733512,139.424591,,,,1,,1,,,,,,,,
132209,東大和市,都立東大和南高校,東大和市桜が丘3-44-8,35.731948,139.423397,,,,1,,1,,,,,,,,
132209,東大和市,都立東大和高校,東大和市中央3-945,35.745221,139.42456,,,,1,,1,,,,,,,,
132209,東大和市,東大和市立第一中学校,東大和市奈良橋3-530,35.75135,139.428,,,,1,,1,,,,,,,,
132209,東大和市,東大和市立第二中学校,東大和市南街3-60-4,35.739609,139.428617,,,,1,,1,,,,,,,,
132209,東大和市,東大和市立第三中学校,東大和市仲原2-7,35.744324,139.441756,,,,1,,1,,,,,,,,
132209,東大和市,東大和市立第四中学校,東大和市立野2-6-2,35.744929,139.418285,,,,1,,1,,,,,,,,
132209,東大和市,東大和市立第五中学校,東大和市芋窪5-1119,35.748218,139.416935,,,,1,,1,,,,,○,,,
132209,東大和市,東大和市立第一小学校,東大和市奈良橋4-573,35.75141,139.425981,,,,1,,1,,,,,○,,,
132209,東大和市,東大和市立第二小学校,東大和市南街3-61-2,35.738457,139.429488,,,,1,,1,,,,,○,,,
132209,東大和市,東大和市立第三小学校,東大和市清原4-1312-2,35.740074,139.446379,,,,1,,1,,,,,,,,
132209,東大和市,東大和市立第四小学校,東大和市狭山5-1038,35.748589,139.441126,,,,1,,1,,,,,○,,,
132209,東大和市,東大和市立第五小学校,東大和市向原1-11,35.740745,139.440849,,,,1,,1,,,,,,,,
132209,東大和市,東大和市立第六小学校,東大和市仲原1-5-1,35.744461,139.443477,,,,1,,1,,,,,,,,
132209,東大和市,東大和市立第七小学校,東大和市芋窪5-1171,35.750242,139.414687,,,,1,,1,,,,,,,,
132209,東大和市,東大和市立第八小学校,東大和市立野3-1255,35.741389,139.422492,,,,1,,1,,,,,,,,
132209,東大和市,東大和市立第九小学校,東大和市蔵敷2-546,35.751931,139.419943,,,,1,,1,,,,,,,,
132209,東大和市,東大和市立第十小学校,東大和市上北台3-399,35.741841,139.413089,,,,1,,1,,,,,,,,
132209,東大和市,東京街道団地中央公園,東大和市清原3-1,35.741619,139.448044,,,,1,,1,,,,,,,,
132209,東大和市,向原中央広場,東大和市向原3-10,35.739822,139.435532,,,,1,,1,,,,,,,,
132217,清瀬市,中央公園,清瀬市梅園1-613,35.774156,139.510089,1,1,,1,,1,1,1,,,,,,
132217,清瀬市,竹丘公園,清瀬市竹丘3-691-6,35.764807,139.50601,1,1,,1,,1,1,1,,,,,,
132217,清瀬市,金山緑地公園,清瀬市中里4-650,35.788446,139.522001,,,,1,,1,1,1,,,,,,
132217,清瀬市,神山公園,清瀬市中清戸3-235,35.775909,139.531173,1,1,,1,,1,1,1,,,,,,
132217,清瀬市,下宿運動公園,清瀬市下宿2-524-1,35.798068,139.533762,,1,,1,,1,1,1,,,,,,
132217,清瀬市,下宿第二運動公園,清瀬市下宿2-579-4,35.801671,139.536445,,1,,1,,1,1,1,,,,,,
132217,清瀬市,清瀬内山運動公園,清瀬市下宿3-1375,35.804287,139.541468,,1,,1,,1,1,1,,,,,,
132217,清瀬市,コミュニティプラザひまわり,清瀬市下清戸1-212-4,35.778162,139.538732,1,1,,1,,1,1,1,,○,○,○,○,
132217,清瀬市,都立清瀬高等学校,清瀬市松山3-1-56,35.769699,139.514874,1,1,,1,,1,1,1,,,,,,
132217,清瀬市,都職員共済組合清瀬運動場,清瀬市竹丘3-10-5,35.763279,139.501764,1,1,,1,,1,1,1,,,,,,
132217,清瀬市,東星学園,清瀬市梅園3-14-47,35.774037,139.501805,1,1,,1,,1,1,1,,,,,,
132217,清瀬市,日本社会事業大学,清瀬市竹丘3-10-30,35.766493,139.507336,1,1,,1,,1,1,1,,,,,,
132217,清瀬市,明治薬科大学,清瀬市野塩2-522-1,35.781311,139.506566,,1,,1,,1,1,1,,,,,,
132217,清瀬市,国立看護大学校,清瀬市梅園1-2-1,35.773444,139.508564,1,1,,1,,1,1,1,,,,,,
132217,清瀬市,都立清瀬特別支援学校,清瀬市松山3-1-97,35.76896,139.511529,1,1,,1,,1,1,1,,○,○,,○,
132217,清瀬市,清瀬小学校,清瀬市中里5-741,35.784984,139.525673,1,1,,1,,1,1,1,,○,○,,,
132217,清瀬市,芝山小学校,清瀬市元町2-16-8,35.775212,139.51087,1,1,,1,,1,1,1,,○,○,○,○,
132217,清瀬市,第三小学校,清瀬市竹丘1-15-4,35.768277,139.510429,1,1,,1,,1,1,1,,○,○,○,○,
132217,清瀬市,第四小学校,清瀬市中里2-1471,35.7827,139.510004,1,1,,1,,1,1,1,,○,○,○,○,
132217,清瀬市,第六小学校,清瀬市梅園2-9-45,35.771562,139.504528,1,1,,1,,1,1,1,,○,○,○,○,
132217,清瀬市,第七小学校,清瀬市松山3-1-92,35.76778,139.512743,1,1,,1,,1,1,1,,○,○,○,○,
132217,清瀬市,第八小学校,清瀬市中清戸4-1070,35.787176,139.531044,1,1,,1,,1,1,1,,○,○,○,○,
132217,清瀬市,第十小学校,清瀬市中清戸1-454-14,35.774871,139.527711,1,1,,1,,1,1,1,,○,○,,○,
132217,清瀬市,清明小学校,清瀬市旭が丘2-8-1,35.796428,139.539571,1,1,,1,,1,1,1,,○,○,○,○,
132217,清瀬市,清瀬中学校,清瀬市中里5-624,35.785033,139.524557,1,1,,1,,1,1,1,,○,○,○,○,
132217,清瀬市,第二中学校,清瀬市梅園2-9-15,35.772834,139.504792,1,1,,1,,1,1,1,,○,○,○,○,
132217,清瀬市,第三中学校,清瀬市旭が丘1-262,35.791374,139.535032,1,1,,1,,1,1,1,,○,○,○,○,
132217,清瀬市,第四中学校,清瀬市野塩3-2-3,35.778519,139.507797,1,1,,1,,1,1,1,,○,○,,○,
132217,清瀬市,第五中学校,清瀬市中清戸3-258-1,35.774768,139.533836,1,1,,1,,1,1,1,,○,○,○,○,
132225,東久留米市,第一小学校,東久留米市中央町6-8-1,35.75394,139.516123,1,1,,1,,1,1,,,○,,,○,
132225,東久留米市,第二小学校,東久留米市新川町1-14-6,35.759462,139.538124,1,1,,1,,1,1,,,○,,,,
132225,東久留米市,第三小学校,東久留米市中央町1-16-1,35.757122,139.524477,1,1,,1,,1,1,,,○,,,,
132225,東久留米市,第五小学校,東久留米市南沢4-6-1,35.746606,139.528434,1,1,,1,,1,1,,,,,,,
132225,東久留米市,第六小学校,東久留米市金山町1-17-1,35.768873,139.537439,1,1,,1,,1,1,,,○,,,,
132225,東久留米市,第七小学校,東久留米市滝山7-26-30,35.749905,139.504046,1,1,,1,,1,1,,,○,,,,
132225,東久留米市,第九小学校,東久留米市滝山3-2-30,35.742034,139.507813,,,,1,,1,,,,○,,,,
132225,東久留米市,第十小学校,東久留米市柳窪5-9-43,35.750656,139.492854,,,,1,,1,,,,○,,,,
132225,東久留米市,小山小学校,東久留米市小山5-5-4,35.764893,139.518598,1,1,,1,,1,1,,,○,,,,
132225,東久留米市,神宝小学校,東久留米市神宝町1-6-7,35.766808,139.543804,1,1,,1,,1,1,,,○,,,,
132225,東久留米市,南町小学校,東久留米市南町3-2-23,35.741194,139.524078,1,1,,1,,1,1,,,○,,,,
132225,東久留米市,本村小学校,東久留米市野火止3-5-1,35.760148,139.507712,,,,1,,1,,,,○,,,,
132225,東久留米市,旧下里小学校,東久留米市下里3-11-25,35.751513,139.498635,,,,1,,1,,,,○,,,,
132225,東久留米市,東中学校,東久留米市上の原2-1-40,35.771261,139.54681,1,1,,1,,1,1,,,○,,,,
132225,東久留米市,西中学校,東久留米市滝山2-3-23,35.746732,139.508486,1,1,,1,,1,1,,,○,,,,
132225,東久留米市,南中学校,東久留米市学園町2-1-23,35.749468,139.534561,1,1,,1,,1,1,,,○,,,,
132225,東久留米市,下里中学校,東久留米市下里3-21-1,35.751553,139.499718,,,,1,,1,,,,,,,,
132225,東久留米市,中央中学校,東久留米市中央町5-7-65,35.749955,139.516207,1,1,,1,,1,1,,,○,,,,
132225,東久留米市,東久留米市スポーツセンター,東久留米市大門町2-14-37,35.762259,139.544302,,,,1,,1,,,,○,,,,
132225,東久留米市,都立東久留米総合高等学校,東久留米市幸町5-8-46,35.762418,139.518895,,,,1,,1,,,,○,,,,
132225,東久留米市,都立久留米西高等学校,東久留米市野火止2-1-44,35.761768,139.512829,,,,1,,1,,,,○,,,,
132225,東久留米市,自由学園,東久留米市学園町1-8-15,35.754309,139.537753,1,1,,1,,1,1,,,○,,,,
132225,東久留米市,クリスチャン・アカデミー・イン・ジャパン,東久留米市新川町1-2-14,35.758878,139.536347,1,1,,1,,1,1,,,○,,,,
132225,東久留米市,東京学芸大学付属特別支援学校,東久留米市氷川台1-6-1,35.764725,139.530567,,,,1,,1,,,,○,,,,
132225,東久留米市,大門中学校,東久留米市大門町2-13-8,35.762856,139.543632,,,,1,,1,,,,,,,,
132225,東久留米市,柳泉園組合グランド,東久留米市下里4-3-10,35.754759,139.494495,,,,1,,1,,,,,,,,
132225,東久留米市,滝山公園,東久留米市滝山2-4,35.745565,139.51003,,,,1,,1,,,,,,,,
132225,東久留米市,不動橋広場,東久留米市浅間町1-17,35.758226,139.538917,,,,1,,1,,,,,,,,
132225,東久留米市,小山台遺跡公園,東久留米市小山1-10,35.7645,139.529209,,,,1,,1,,,,,,,,
132225,東久留米市,下里本邑遺跡公園,東久留米市野火止3-4,35.761147,139.508896,,,,1,,1,,,,,,,,
132225,東久留米市,浄牧院･新川第2広場,東久留米市大門町1-3-4,35.763708,139.538477,,,,1,,1,,,,,,,,
132225,東久留米市,都立六仙公園,東久留米市中央町3,35.749933,139.522754,,,,1,,1,,,,,,,,
132225,東久留米市,浅間町地区センター,東久留米市浅間町2-24-16,35.757838,139.541758,1,1,,,,1,1,,,○,,○,○,
132225,東久留米市,野火止地区センター,東久留米市野火止2-1-83,35.763584,139.513348,1,1,,,,1,1,,,○,,○,○,
132233,武蔵村山市,第一小学校,武蔵村山市本町1-1-11,35.754535,139.38809,1,1,,1,,1,1,,,,,,,
132233,武蔵村山市,第二小学校,武蔵村山市三ツ木2-12-2,35.757931,139.373937,1,1,,1,,1,1,,,,,,,
132233,武蔵村山市,第三小学校,武蔵村山市中藤1-36-1,35.756666,139.397796,1,1,,1,,1,1,,,,,,,
132233,武蔵村山市,第七小学校,武蔵村山市大南2-78-1,35.739674,139.401894,1,1,,1,,1,1,,,,,,,
132233,武蔵村山市,第八小学校,武蔵村山市三ツ藤2-50-1,35.750211,139.3762,,1,,1,,1,,,,,,,,
132233,武蔵村山市,第九小学校,武蔵村山市学園1-85-1,35.747644,139.393988,1,1,,1,,1,1,,,,,,,
132233,武蔵村山市,第十小学校,武蔵村山市残堀5-100-1,35.752827,139.366941,1,1,,1,,1,1,,,,,,,
132233,武蔵村山市,雷塚小学校,武蔵村山市学園4-6-1,35.745617,139.401798,1,1,,1,,1,1,,,,,,,
132233,武蔵村山市,第一中学校,武蔵村山市本町2-76-1,35.754899,139.381629,1,1,,1,,1,1,,,,,,,
132233,武蔵村山市,第三中学校,武蔵村山市神明4-117-1,35.749696,139.404064,1,1,,1,,1,1,,,,,,,
132233,武蔵村山市,第四中学校,武蔵村山市大南2-79-1,35.739898,139.400551,,1,,1,,1,,,,,,,,
132233,武蔵村山市,第五中学校,武蔵村山市残堀5-55,35.75337,139.369136,,1,,1,,1,,,,,,,,
132233,武蔵村山市,小中一貫校村山学園,武蔵村山市緑が丘1460,35.743477,139.407887,1,1,,1,,1,1,,,,,,,
132233,武蔵村山市,山王森公園,武蔵村山市三ツ藤3-27,35.75613,139.370617,1,1,,1,,1,1,,,,,,,
132233,武蔵村山市,雷塚公園,武蔵村山市学園4-4,35.744724,139.399815,1,1,,1,,1,1,,,,,,,
132233,武蔵村山市,オカネ塚公園,武蔵村山市緑が丘1619,35.745652,139.408843,1,1,,1,,1,1,,,,,,,
132233,武蔵村山市,大南公園,武蔵村山市緑が丘2542,35.738917,139.40772,1,1,,1,,1,1,,,,,,,
132233,武蔵村山市,伊奈平公園,武蔵村山市伊奈平5-84,35.740141,139.371273,1,1,,1,,1,1,,,,,,,
132233,武蔵村山市,経塚向公園,武蔵村山市中原2-50-16,35.754536,139.360063,1,1,,1,,1,1,,,,,,,
132233,武蔵村山市,中原公園,武蔵村山市中原2-21-4,35.756855,139.363293,1,1,,1,,1,1,,,,,,,
132233,武蔵村山市,大南東公園,武蔵村山市大南5-2-4,35.73775,139.404721,1,1,,1,,1,1,,,,,,,
132233,武蔵村山市,三ツ藤南公園,武蔵村山市三ツ藤1-77-1,35.748945,139.380614,1,1,,1,,1,1,,,,,,,
132233,武蔵村山市,小山内運動広場,武蔵村山市岸2-13-4,35.764607,139.365312,1,1,,1,,1,1,,,,,,,
132233,武蔵村山市,シドメ久保運動広場,武蔵村山市残堀2-61-1,35.746031,139.370559,1,1,,1,,1,1,,,,,,,
132233,武蔵村山市,三ツ木地域運動場,武蔵村山市三ツ木1-15-2,35.756605,139.37847,1,1,,1,,1,1,,,,,,,
132233,武蔵村山市,原山地域運動場,武蔵村山市中央2-85-1,35.751979,139.39316,1,1,,1,,1,1,,,,,,,
132233,武蔵村山市,残堀・伊奈平地域運動場,武蔵村山市残堀4-21-1,35.748085,139.369101,1,1,,1,,1,1,,,,,,,
132233,武蔵村山市,総合運動公園運動場（第一）,武蔵村山市岸3-45-6,35.764824,139.372058,1,1,,1,,1,1,,,,,,,
132233,武蔵村山市,総合運動公園運動場（第二）,武蔵村山市岸3-45-6,35.764824,139.372058,1,1,,1,,1,1,,,,,,,
132233,武蔵村山市,野山北公園運動場,武蔵村山市本町5-31-1,35.76378,139.384452,1,1,,1,,1,1,,,,,,,
132233,武蔵村山市,カマキリ公園,武蔵村山市緑が丘1460,35.742684,139.407712,1,1,,1,,1,1,,,,,,,
132233,武蔵村山市,市民総合センター,武蔵村山市学園4-5-1,35.746227,139.403259,1,1,,1,,1,1,,,,,,,
132233,武蔵村山市,総合体育館,武蔵村山市岸3-45-6,35.764788,139.371992,1,1,,1,,1,1,,,,,,,
132233,武蔵村山市,総合運動公園運動場（第三）,武蔵村山市岸3-45-6,35.765235,139.372901,1,1,,1,,1,1,,,,,,,
132233,武蔵村山市,プリンスの丘公園,武蔵村山市榎1-1-12,35.743147,139.387752,1,1,,1,,1,1,,,,,,,
132233,武蔵村山市,横田児童遊園,武蔵村山市本町4-41-2,35.758834,139.386525,1,1,,1,,1,1,,,,,,,
132233,武蔵村山市,新大南運動広場,武蔵村山市大南3-64-1,35.736688,139.403172,1,1,,1,,1,1,,,,,,,
132241,多摩市,多摩第一小学校校庭,多摩市関戸3-2-23,35.647867,139.438974,,,,1,,1,,,,,,,,
132241,多摩市,多摩第二小学校校庭,多摩市和田75,35.614009,139.418096,,,,1,,1,,,,,,,,
132241,多摩市,多摩第三小学校校庭,多摩市乞田712,35.628539,139.460287,,,,1,,1,,,,,,,,
132241,多摩市,連光寺小学校校庭,多摩市連光寺3-64-1,35.613573,139.42376,1,1,,1,,1,1,,,,,,,
132241,多摩市,北諏訪小学校校庭,多摩市諏訪1-60-1,35.614434,139.415105,1,1,,1,,1,1,,,,,,,
132241,多摩市,東寺方小学校校庭,多摩市東寺方100,35.619615,139.454362,,,,1,,1,,,,,,,,
132241,多摩市,南鶴牧小学校校庭,多摩市鶴牧5-43,35.62745,139.445777,1,1,,1,,1,1,,,,,,,
132241,多摩市,聖ヶ丘小学校校庭,多摩市聖ヶ丘3-66,35.619698,139.445219,1,1,,1,,1,1,,,,,,,
132241,多摩市,西落合小学校校庭,多摩市落合5-6,35.618353,139.429573,1,1,,1,,1,1,,,,,,,
132241,多摩市,大松台小学校校庭,多摩市鶴牧6-4,35.617673,139.441236,1,1,,1,,1,1,,,,,,,
132241,多摩市,諏訪小学校校庭,多摩市諏訪5-13,35.622606,139.433814,1,1,,1,,1,1,,,,,,,
132241,多摩市,永山小学校校庭,多摩市永山2-8-1,35.634785,139.434433,1,1,,1,,1,1,,,,,,,
132241,多摩市,瓜生小学校校庭,多摩市永山5-13,35.64872,139.456022,1,1,,1,,1,1,,,,,,,
132241,多摩市,東落合小学校校庭,多摩市落合3-24,35.633599,139.432231,1,1,,1,,1,1,,,,,,,
132241,多摩市,貝取小学校校庭,多摩市貝取3-9,35.641836,139.430236,1,1,,1,,1,1,,,,,,,
132241,多摩市,豊ヶ丘小学校校庭,多摩市豊ヶ丘2-4-1,35.622051,139.455159,1,1,,1,,1,1,,,,,,,
132241,多摩市,愛和小学校校庭,多摩市愛宕1-54,35.633733,139.458009,1,1,,1,,1,1,,,,,,,
132241,多摩市,多摩中学校校庭,多摩市関戸3-19-1,35.613937,139.414608,1,,,1,,1,1,,,,,,,
132241,多摩市,東愛宕中学校校庭,多摩市愛宕1-52,35.624892,139.446996,1,,,1,,1,,,,,,,,
132241,多摩市,和田中学校校庭,多摩市和田234,35.614845,139.429829,1,,,1,,1,1,,,,,,,
132241,多摩市,諏訪中学校校庭,多摩市諏訪5-12-1,35.620709,139.43935,1,,,1,,1,1,,,,,,,
132241,多摩市,聖ヶ丘中学校校庭,多摩市聖ヶ丘2-17,35.617239,139.425276,1,1,,1,,1,1,,,,,,,
132241,多摩市,鶴牧中学校校庭,多摩市鶴牧6-5-1,35.62238,139.433757,1,1,,1,,1,1,,,,,,,
132241,多摩市,多摩永山中学校校庭,多摩市永山2-7-1,35.61139,139.433276,1,1,,1,,1,1,,,,,,,
132241,多摩市,落合中学校校庭,多摩市落合4-14,35.625108,139.440291,1,1,,1,,1,1,,,,,,,
132241,多摩市,青陵中学校校庭,多摩市貝取2-9-1,35.644302,139.418362,1,1,,1,,1,1,,,,,,,
132241,多摩市,旧西落合中学校グラウンド,多摩市落合2-29,35.613693,139.448007,1,1,,1,,1,1,,,,,,,
132241,多摩市,旧豊ヶ丘中学校校庭,多摩市豊ヶ丘4-4,35.650594,139.447417,1,1,,1,,1,1,,,,,,,
132241,多摩市,旧南豊ヶ丘小学校校庭,多摩市豊ヶ丘6-4,35.651366,139.447034,1,1,,1,,1,1,,,,,,,
132241,多摩市,市民活動・交流センター／多摩ふるさと資料館（旧北貝取小学校）グラウンド,多摩市貝取1-26-1,35.652502,139.447451,1,1,,1,,1,1,,,,,,,
132241,多摩市,帝京大学小学校グラウンド,多摩市和田1254-6,35.649708,139.446936,1,1,,1,,1,1,,,,,,,
132241,多摩市,都立永山高等学校校庭,多摩市永山5-22,35.650731,139.456336,1,1,,1,,1,1,,,,,,,
132241,多摩市,京王聖蹟桜ヶ丘ショッピングセンター　A館2階スカイプラザ,多摩市関戸1-11-1,35.644903,139.433569,1,,,,,,1,,,,,,,
132241,多摩市,京王聖蹟桜ヶ丘ショッピングセンター　B館2階ガレリア、コリドール,多摩市関戸1-10-1,35.631424,139.436564,1,,,,,,1,,,,,,,
132241,多摩市,京王聖蹟桜ヶ丘ショッピングセンター　せいせき立体駐車場3階から屋上階,多摩市関戸1-7-1,35.641579,139.457042,1,,,,,,1,,,,,,,
132241,多摩市,ヴィータ聖蹟桜ヶ丘　2階歩行者専用通路,多摩市関戸4-72,35.630275,139.450251,1,,,,,,1,,,,,,,
